video_uid,video_path,video_rel,source,label_name,label,is_official_test,split,clip_dir_rel,clip_dir_abs,clip_folder_name,source_clip_name,group_id,num_frames,face_extract_status,num_detected,num_fallback
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0004.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0004.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0004,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0005.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0005.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0005,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0006.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0006.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0006,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0007.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0007.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0007,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0008.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0008.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0008,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0009.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id40_0009.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0009,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id40_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0000.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0000.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0000,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0001.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0001.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0001,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0001,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0002.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0002.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0002,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0003.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0003.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0003,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0004.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0004.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0004,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0005.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0005.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0005,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0006.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0006.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0006,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0007.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0007.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0007,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0008.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0008.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0008,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0009.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id41_0009.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0009,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id41_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0000.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0000.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0000,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0002.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0002.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0002,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0003.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0003.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0003,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0004.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0004.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0004,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0005.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0005.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0005,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0006.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0006.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0006,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0007.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0007.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0007,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0008.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id42_0008.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0008,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id42_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0000.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0000.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0000,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0001.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0001.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0001,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0001,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0002.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0002.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0002,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0003.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0003.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0003,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0004.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0004.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0004,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0005.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0005.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0005,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0005,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0006.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0006.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0006,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0006,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0007.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0007.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0007,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0007,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0008.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0008.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0008,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0008,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0009.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id43_0009.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0009,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0009,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id43_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0000.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0000.mp4,Celeb-synthesis,fake,1,False,validation,validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0000,/kaggle/temp/celebdfv2_46f_faces/validation/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0000,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0001.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0001.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0001,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0001,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0001,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0002.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0002.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0002,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0002,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0003.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0003.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0003,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0003,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0004.mp4,reubensuju/celeb-df-v2/Celeb-synthesis/id45_id44_0004.mp4,Celeb-synthesis,fake,1,False,train,train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0004,/kaggle/temp/celebdfv2_46f_faces/train/fake/reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0004,reubensuju__celeb-df-v2__Celeb-synthesis__id45_id44_0004,46,ok,46,0
